State Name,County Name,County FIPS,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Alabama,Pike,01109,991129.0,1741193.0,1523924.69,857459.0,1309682.0,1720883.0,1358692.0,460288.0,0,0
Alabama,Randolph,01111,0.0,343.0,3238.0,1637.0,743.0,1597.0,506.0,0.0,0,0
Alabama,Russell,01113,385704.0,651842.0,693217.0,324907.0,548605.0,871344.0,710136.0,228964.0,0,0
Alabama,St. Clair,01115,0.0,3141.0,7297.0,3546.0,1595.0,470.0,11.0,0.0,0,0
Alabama,Shelby,01117,0.0,0.0,0.0,369.0,106432.0,303906.0,144264.0,0.0,0,0
Alabama,Sumter,01119,0.0,28998.0,41952.0,37503.0,17166.0,37344.0,12152.0,0.0,0,0
Alabama,Talladega,01121,0.0,2825.0,7615.0,4059.0,162259.0,629505.0,267101.0,0.0,0,0
Alabama,Tallapoosa,01123,15073.0,25810.0,10654.0,19327.0,58027.0,120803.0,43323.0,9038.0,0,0
Alabama,Tuscaloosa,01125,0.0,24176.0,56094.0,25301.0,135677.0,447215.0,192725.0,0.0,0,0
Alabama,Walker,01127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
Alabama,Washington,01129,204815.63,399296.0,453415.0,224743.0,193942.24,297375.0,214765.0,76970.0,0,0
Alabama,Wilcox,01131,0.0,74853.0,165415.0,134303.0,86507.0,223550.0,77756.0,0.0,0,0
Alabama,Winston,01133,0.0,2324.0,5897.0,3371.0,711.0,698.0,0.0,0.0,0,0
Alaska,Aleutians East,02013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Aleutians West,02016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Anchorage,02020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Bethel,02050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Bristol Bay,02060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Denali,02068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Dillingham,02070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Fairbanks North Star,02090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Haines,02100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Juneau,02110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Kenai Peninsula,02122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Ketchikan Gateway,02130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Kodiak Island,02150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Lake and Peninsula,02164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Matanuska-Susitna,02170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Nome,02180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,North Slope,02185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Northwest Arctic,02188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Prince of Wales-Outer Ketchikan,02201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Sitka,02220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Skagway-Hoonah-Angoon,02232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Southeast Fairbanks,02240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Valdez-Cordova,02261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Wade Hampton,02270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Wrangell-Petersburg,02280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Yakutat,02282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alaska,Yukon-Koyukuk,02290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Arizona,Apache,04001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Arizona,Cochise,04003,0.0,560567.0,1773462.0,1645056.0,571485.0,916604.0,208349.0,0.0,0,0
Arizona,Coconino,04005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Arizona,Gila,04007,0.0,625.0,1149.0,1016.0,0.0,0.0,0.0,0.0,0,0
Arizona,Graham,04009,0.0,87104.0,213861.0,117986.0,1001323.0,2688175.0,1213464.0,0.0,0,0
Arizona,Greenlee,04011,0.0,17675.0,33028.0,19305.0,34675.0,89012.0,41145.0,0.0,0,0
Arizona,La Paz,04012,37276.0,613896.0,1346965.0,483873.0,1274649.0,3037340.0,1623579.0,0.0,0,0
Arizona,Maricopa,04013,0.0,2633561.0,5343560.0,3063489.0,5892013.59,12347798.46,6617918.49,0.0,0,0
Arizona,Mohave,04015,0.0,116581.0,351546.0,193100.0,288677.0,698674.0,315269.0,0.0,0,0
Arizona,Navajo,04017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Arizona,Pima,04019,0.0,365662.0,697907.0,386720.0,547910.0,1228606.0,669276.0,0.0,0,0
Arizona,Pinal,04021,0.0,2462168.89,5093409.0,3560164.0,7257223.0,17377454.75,8476390.79,0.0,0,0
Arizona,Santa Cruz,04023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Arizona,Yavapai,04025,0.0,2567.0,6406.0,5871.0,1694.0,0.0,0.0,0.0,0,0
Arizona,Yuma,04027,6697.0,1850519.0,3782327.0,2263453.0,1394437.0,3756945.0,1967957.0,1961.0,0,24
Arkansas,Arkansas,05001,14899611.13,21500146.7,30314126.37,19378002.0,23616393.0,17021546.99,11327319.0,2984342.0,0,0
Arkansas,Ashley,05003,3053055.0,4240674.0,6025763.0,4015166.0,6180162.82,7278827.07,4272637.28,604760.0,0,0
Arkansas,Baxter,05005,0.0,0.0,2332.0,519.0,493.0,0.0,0.0,0.0,0,0
Arkansas,Benton,05007,0.0,16221.0,22453.0,14470.0,2859.0,13559.0,7588.0,0.0,0,0
Arkansas,Boone,05009,0.0,25100.0,48125.0,31799.0,10578.0,9184.0,6350.0,0.0,0,0
Arkansas,Bradley,05011,0.0,3936.0,8478.0,3994.0,2571.0,0.0,0.0,0.0,0,0
Arkansas,Calhoun,05013,0.0,2827.0,5372.0,1553.0,985.0,1391.0,678.0,0.0,0,0
Arkansas,Carroll,05015,0.0,528.0,1394.0,675.0,295.0,0.0,0.0,0.0,0,0
Arkansas,Chicot,05017,5833554.7,8351009.0,12292066.5,7631699.71,10682297.4,10623037.1,6136621.72,1165984.6,0,0
Arkansas,Clark,05019,249413.0,423380.0,638873.0,416846.0,399886.0,397292.0,230243.0,48726.0,0,0
Arkansas,Clay,05021,10536416.78,15255996.0,20084211.0,13398114.0,17498606.0,14080460.0,8800283.0,2077138.0,0,0
Arkansas,Cleburne,05023,3130.0,26202.0,54945.0,31565.0,23127.0,18252.0,5901.0,618.0,0,0
Arkansas,Cleveland,05025,0.0,6309.0,16184.0,7650.0,3725.0,8441.0,2625.0,0.0,0,0
Arkansas,Columbia,05027,0.0,2230.0,5883.0,2847.0,1245.0,3395.0,1661.0,0.0,0,0
Arkansas,Conway,05029,233948.0,459272.0,728764.0,434801.0,397869.0,400424.0,234148.0,40423.0,0,0
Arkansas,Craighead,05031,9994966.38,15020220.0,19835414.0,13582970.06,19415449.27,21121568.16,12384941.0,1991940.0,0,0
Arkansas,Crawford,05033,24024.0,79903.0,137133.0,54293.0,32449.0,58033.0,26834.0,1086.0,0,0
Arkansas,Crittenden,05035,6145220.2,9337637.0,15157158.53,9742311.0,12492870.0,13081402.31,7964777.23,1432262.0,0,0
Arkansas,Cross,05037,12400954.97,17402850.07,22974026.47,15241630.4,18660486.05,13383168.0,8919918.74,2435986.0,0,0
Arkansas,Dallas,05039,6498.0,20865.0,41378.0,22338.0,18145.0,18925.0,9194.0,1284.0,0,0
Arkansas,Desha,05041,6002758.0,8864056.23,13538978.13,7768461.3,11468445.5,13211462.8,7283524.13,1081038.5,0,0
Arkansas,Drew,05043,2160395.26,3207556.0,4783599.0,2887771.0,3886087.0,4160567.1,2372507.0,386389.0,0,0
Arkansas,Faulkner,05045,509588.0,797740.0,1182533.0,706927.0,814640.0,626946.0,399953.0,82913.0,0,0
Arkansas,Franklin,05047,18129.0,27379.0,41132.0,23566.0,28997.0,22060.0,13436.0,3312.0,0,0
Arkansas,Fulton,05049,0.0,934.0,2590.0,1319.0,1033.0,0.0,0.0,0.0,0,0
Arkansas,Garland,05051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Arkansas,Grant,05053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Arkansas,Greene,05055,10120944.38,14234381.0,19332571.29,12364198.0,15230355.03,11103865.72,7365126.01,1950284.99,0,0
Arkansas,Hempstead,05057,0.0,88434.0,131541.0,103011.0,112945.0,158310.0,60584.0,5913.0,0,0
Arkansas,Hot Spring,05059,95120.0,167117.0,270760.0,156423.0,174352.0,104752.0,59743.0,10157.0,0,0
Arkansas,Howard,05061,0.0,9806.0,22456.0,11629.0,5945.0,8090.0,2395.0,0.0,0,0
Arkansas,Independence,05063,1487569.37,2447390.93,3762423.51,2250838.56,2418042.0,2026080.64,1201979.0,286930.0,0,0
Arkansas,Izard,05065,0.0,32633.0,87036.0,43510.0,18567.0,20931.0,9601.0,0.0,0,0
Arkansas,Jackson,05067,11286901.0,17360952.0,22970490.0,15411895.200000001,18664975.0,14395900.11,9228874.65,2309913.0,0,0
Arkansas,Jefferson,05069,8648719.7,11663123.88,16849177.2,9874940.63,12318317.54,10933741.72,7029394.0,1527753.0,0,0
Arkansas,Johnson,05071,1479.0,4025.0,6692.0,5250.0,4816.0,4601.0,2698.0,427.0,0,0
Arkansas,Lafayette,05073,601121.0,1072104.0,1544308.0,1082872.0,1300043.0,1785682.0,955028.0,117941.0,0,0
Arkansas,Lawrence,05075,11893711.6,18185314.0,24099572.15,15698627.0,18615009.0,13322665.7,9096230.0,2517362.98,0,0
Arkansas,Lee,05077,4507298.0,6498930.0,9131243.0,5618586.0,8229202.0,9676854.0,5557923.0,817978.0,0,0
Arkansas,Lincoln,05079,3886146.0,5668082.23,9039315.76,5261329.0,6770850.55,6657960.0,4157639.0,760614.0,0,0
Arkansas,Little River,05081,203443.0,764156.0,1481417.0,836601.0,571738.0,892170.0,462408.0,58905.0,0,0
Arkansas,Logan,05083,41443.0,107374.0,226217.0,134374.0,102827.0,112007.0,54396.0,7895.0,0,0
Arkansas,Lonoke,05085,11206463.0,16760604.86,23494548.0,14750911.65,18010850.31,14153638.0,8934308.77,2143793.0,0,0
Arkansas,Madison,05087,0.0,9521.0,26821.0,13909.0,5688.0,10217.0,4997.0,0.0,0,0
Arkansas,Marion,05089,0.0,0.0,0.0,654.0,211.0,287.0,140.0,0.0,0,0
Arkansas,Miller,05091,845554.0,1388442.0,2296377.0,1463795.0,1432422.29,1834626.0,804033.0,153902.0,0,0
Arkansas,Mississippi,05093,6068374.050000002,10305346.5,14908084.989999998,9374903.0,15487590.0,23624631.220000003,13140596.66,1140776.0,0,0
Arkansas,Monroe,05095,7295754.0,10514493.69,14290464.0,9275354.0,11775817.0,10327297.0,6373839.0,1431582.98,0,0
Arkansas,Montgomery,05097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Arkansas,Nevada,05099,10617.0,39199.0,61376.0,40330.0,35019.0,38789.0,14844.0,2094.0,0,0
Arkansas,Newton,05101,0.0,1054.0,2782.0,1490.0,652.0,644.0,315.0,0.0,0,0
Arkansas,Ouachita,05103,0.0,8659.0,21603.0,11091.0,6055.0,7501.0,5189.0,0.0,0,0
Arkansas,Perry,05105,206189.0,349469.0,635703.0,359922.0,425946.0,245349.0,178242.0,47198.0,0,0
Arkansas,Phillips,05107,4609747.42,7266707.0,10704888.0,6236060.0,9833355.0,13177022.61,7136914.97,804964.0,0,0
Arkansas,Pike,05109,0.0,11398.0,29348.0,13925.0,6504.0,17561.0,5061.0,0.0,0,0
Arkansas,Poinsett,05111,14774893.22,23211823.37,31925871.0,19047712.0,23762188.82,19570665.92,12381951.0,2827181.0,0,0
Arkansas,Polk,05113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Arkansas,Pope,05115,215619.0,386001.0,615216.0,379155.0,406784.0,353004.0,212385.0,42235.0,0,0
Arkansas,Prairie,05117,8473153.99,12965706.0,19247432.79,11745793.0,13947430.0,10102943.0,6570919.85,1694846.0,0,0
Arkansas,Pulaski,05119,644712.0,1027057.0,1305470.0,858188.0,952585.5,815900.0,469852.0,110741.0,0,0
Arkansas,Randolph,05121,4010187.33,6016303.09,7971062.0,5476503.0,6542197.0,4814463.0,3226072.0,905923.0,0,0
Arkansas,St. Francis,05123,5616630.0,8326477.48,11625750.209999999,7402904.0,9815341.15,8607519.0,5459059.0,1151431.0,0,0
Arkansas,Saline,05125,0.0,1965.0,5580.0,3114.0,2279.0,3087.0,770.0,0.0,0,0
Arkansas,Scott,05127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Arkansas,Searcy,05129,0.0,0.0,0.0,415.0,182.0,0.0,0.0,0.0,0,0
Arkansas,Sebastian,05131,0.0,11089.0,29049.0,15060.0,7845.0,19571.0,5944.0,0.0,0,0
Arkansas,Sevier,05133,0.0,21861.0,55949.0,27251.0,12929.0,27344.0,13407.0,154.0,0,0
Arkansas,Sharp,05135,6945.0,19135.0,34076.0,19584.0,18605.0,16688.0,511.0,0.0,0,0
Arkansas,Stone,05137,616.0,17278.0,28129.0,32537.0,7256.0,11519.0,5377.0,0.0,0,0
Arkansas,Union,05139,0.0,0.0,555.0,268.0,118.0,320.0,156.0,0.0,0,0
Arkansas,Van Buren,05141,0.0,4253.0,8082.0,5205.0,1941.0,0.0,0.0,0.0,0,0
Arkansas,Washington,05143,0.0,4902.0,0.0,3223.0,1348.0,958.0,466.0,0.0,0,0
Arkansas,White,05145,2725828.0,4504152.0,6353755.7,3857272.0,4705104.04,3433662.0,2212638.17,552557.0,0,0
Arkansas,Woodruff,05147,7040795.0,10399185.0,13121739.18,9191881.0,11016171.0,9034548.0,5686649.0,1405655.0,0,0
Arkansas,Yell,05149,205710.0,404945.0,584397.0,330009.0,425430.0,371175.0,218572.0,45805.0,0,0
California,Alameda,06001,0.0,309.0,8463.0,6754.0,1898.0,11418.0,11495.0,0.0,0,0
California,Alpine,06003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Amador,06005,0.0,0.0,0.0,957.0,0.0,4802.0,393.0,0.0,0,0
California,Butte,06007,69765.0,120276.0,8492777.0,86471.0,91653.0,77133.0,54025.0,8764.0,0,0
California,Calaveras,06009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Colusa,06011,10116.0,353537.0,14411498.44,538716.0,216716.0,1045648.0,289097.0,1904.0,0,0
California,Contra Costa,06013,0.0,33347.0,89967.0,45064.0,18110.0,126700.0,49925.0,0.0,0,0
California,Del Norte,06015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,El Dorado,06017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Fresno,06019,2165.0,1306058.0,3462811.0,1945633.0,2903694.0,9542943.98,3551727.0,252.0,0,0
California,Glenn,06021,87380.0,675803.0,10179954.0,898697.0,438567.0,775426.0,192549.0,2426.0,0,0
California,Humboldt,06023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Imperial,06025,3893.0,1693966.0,4043884.0,2077593.0,1258865.0,3359964.0,1641085.0,0.0,0,0
California,Inyo,06027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Kern,06029,0.0,1307279.11,2965162.3,1556683.0,2286495.0,6426980.0,2709543.0,0.0,0,0
California,Kings,06031,0.0,3246569.0,7310242.45,4462654.0,4507092.0,11936661.0,5717098.0,0.0,0,0
California,Lake,06033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Lassen,06035,0.0,87501.0,220815.0,116787.0,54591.0,142795.0,74755.0,0.0,0,0
California,Los Angeles,06037,0.0,868.0,4491.0,6166.0,3113.0,2982.0,1618.0,0.0,0,0
California,Madera,06039,1427.0,1046210.0,2925376.0,916653.0,521756.0,1013993.0,539718.0,0.0,0,0
California,Marin,06041,0.0,2830.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Mariposa,06043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Mendocino,06045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Merced,06047,0.0,1002688.0,2673784.0,1480188.0,780656.0,5677305.0,2515570.0,0.0,0,0
California,Modoc,06049,0.0,620065.0,1534478.0,1001644.0,513972.0,1078167.0,558508.0,0.0,0,0
California,Mono,06051,0.0,284.0,342.0,259.0,179.0,143.0,111.0,0.0,0,0
California,Monterey,06053,0.0,30964.0,75567.0,204885.0,93592.0,56821.0,38211.0,0.0,0,0
California,Napa,06055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Nevada,06057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Orange,06059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Placer,06061,24409.0,42194.0,426841.0,30482.0,32070.0,32452.0,13766.0,3372.0,0,0
California,Plumas,06063,0.0,1952.0,2371.0,0.0,0.0,804.0,0.0,0.0,0,0
California,Riverside,06065,0.0,503050.0,710642.0,309919.0,1121971.0,2763080.0,1512689.79,0.0,0,0
California,Sacramento,06067,0.0,195003.0,823174.0,413482.0,173612.88,1106190.97,300691.75,0.0,0,0
California,San Benito,06069,0.0,21949.0,46693.0,52639.0,27065.0,17831.0,7370.0,0.0,0,0
California,San Bernardino,06071,0.0,0.0,4739.0,0.0,0.0,35668.0,1393.0,0.0,0,0
California,San Diego,06073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,San Francisco,06075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,San Joaquin,06077,0.0,39069.0,99140.0,111087.0,34413.0,1086372.0,255041.0,720.0,0,0
California,San Luis Obispo,06079,0.0,129831.0,314520.0,913120.0,610191.85,600461.0,432695.0,0.0,0,0
California,San Mateo,06081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Santa Barbara,06083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Santa Clara,06085,0.0,3462.0,8035.0,5654.0,1196.0,2771.0,1405.0,0.0,0,0
California,Santa Cruz,06087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Shasta,06089,0.0,11662.0,10346.0,4004.0,1838.0,16273.0,7768.0,0.0,0,0
California,Sierra,06091,0.0,757.0,1996.0,969.0,422.0,1152.0,564.0,0.0,0,0
California,Siskiyou,06093,0.0,638243.0,1120045.21,906424.0,470139.0,1025676.0,374061.0,0.0,0,0
California,Solano,06095,0.0,55070.0,133534.0,165024.0,107344.0,1989826.92,633909.0,0.0,0,0
California,Sonoma,06097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Stanislaus,06099,0.0,1004862.0,2289583.0,1548854.0,448156.0,778121.0,120520.0,0.0,0,0
California,Sutter,06101,27779.0,143219.0,6382914.0,252787.0,54370.0,527053.0,209257.0,0.0,0,0
California,Tehama,06103,0.0,128686.0,298183.0,172688.0,75781.0,152034.0,50460.0,0.0,0,0
California,Trinity,06105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Tulare,06107,0.0,3776678.0,8707266.92,5546544.0,2713233.0,8497108.95,3564643.84,0.0,0,0
California,Tuolumne,06109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Ventura,06111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
California,Yolo,06113,1029.0,664383.0,3746607.83,801731.0,301929.0,1127436.0,439934.0,0.0,0,0
California,Yuba,06115,43716.0,63037.0,1325279.0,69815.0,69771.0,78784.0,6778.0,8426.0,0,0
Colorado,Adams,08001,0.0,1905941.0,4354882.49,2692780.92,1216525.72,3650496.13,1658762.6,0.0,0,0
Colorado,Alamosa,08003,0.0,53944.0,123030.0,377904.0,270636.0,549340.0,337760.0,0.0,0,0
Colorado,Arapahoe,08005,0.0,1020789.0,2426089.89,1460738.0,606477.0,1531005.92,728960.0,0.0,0,0
Colorado,Archuleta,08007,0.0,7275.0,18422.0,11448.0,5726.0,11807.0,2182.0,0.0,0,0
Colorado,Baca,08009,1128.0,4660336.0,11105639.24,7013028.0,3856292.0,7453273.0,2265504.22,0.0,0,0
Colorado,Bent,08011,0.0,151531.0,409305.46,282033.0,130357.0,418902.0,102064.0,0.0,0,0
Colorado,Boulder,08013,0.0,51049.0,147581.0,113230.0,33135.0,55309.0,20243.0,0.0,0,0
